date,Consommation_kWh,Température,Humidité,Heure,Jour_semaine,Jour_férié,Type_bâtiment,Surface,Occupants,Consommation_J-1,Consommation_H-1
2016-01-23 01:00:00,0.19,4.7250000000000005,100.0,1,6,0,Résidentiel,261,3,0.22,0.26
2016-01-23 02:00:00,0.21,4.983333333333333,100.0,2,6,0,Résidentiel,144,4,0.23,0.19
2016-01-23 03:00:00,0.23,5.058333333333333,99.58333333333333,3,6,0,Résidentiel,80,6,0.24,0.21
2016-01-23 04:00:00,0.18,5.041666666666667,99.41666666666667,4,6,0,Commercial,212,2,0.22,0.23
2016-01-23 05:00:00,0.26,5.433333333333334,100.0,5,6,0,Résidentiel,159,1,0.23,0.18
2016-01-23 06:00:00,0.18,5.900000000000001,99.58333333333333,6,6,0,Commercial,350,2,0.23,0.26
2016-01-23 07:00:00,0.24,5.7749999999999995,99.0,7,6,0,Commercial,320,3,0.27,0.18
2016-01-23 08:00:00,0.69,5.599999999999999,99.41666666666667,8,6,0,Commercial,107,3,0.3,0.24
2016-01-23 09:00:00,0.92,5.766666666666667,99.58333333333333,9,6,0,Résidentiel,302,1,0.62,0.69
2016-01-23 10:00:00,0.79,6.125,99.41666666666667,10,6,0,Résidentiel,102,6,0.26,0.92
2016-01-23 11:00:00,0.79,6.508333333333333,99.16666666666667,11,6,0,Commercial,188,5,0.94,0.79
2016-01-23 12:00:00,0.94,6.925,97.58333333333333,12,6,0,Industriel,186,4,0.19,0.79
2016-01-23 13:00:00,0.87,7.2250000000000005,96.16666666666667,13,6,0,Commercial,224,4,0.27,0.94
2016-01-23 14:00:00,1.03,7.441666666666666,95.0,14,6,0,Résidentiel,218,3,0.17,0.87
2016-01-23 15:00:00,0.61,7.125,96.25,15,6,0,Résidentiel,363,2,0.26,1.03
2016-01-23 16:00:00,0.42,6.558333333333334,98.0,16,6,0,Résidentiel,377,2,0.19,0.61
2016-01-23 17:00:00,1.47,5.875,97.58333333333333,17,6,0,Commercial,178,6,0.26,0.42
2016-01-23 18:00:00,0.55,5.541666666666667,96.58333333333333,18,6,0,Résidentiel,396,5,0.17,1.47
2016-01-23 19:00:00,0.5,6.133333333333333,93.91666666666667,19,6,0,Résidentiel,202,2,0.23,0.55
2016-01-23 20:00:00,0.63,5.900000000000001,90.58333333333333,20,6,0,Commercial,399,4,0.22,0.5
2016-01-23 21:00:00,0.58,5.733333333333333,90.41666666666667,21,6,0,Résidentiel,366,2,0.2,0.63
2016-01-23 22:00:00,0.44,5.458333333333333,91.0,22,6,0,Commercial,160,5,0.23,0.58
2016-01-23 23:00:00,0.42,5.2749999999999995,91.41666666666667,23,6,0,Résidentiel,89,4,0.19,0.44
2016-01-24 00:00:00,0.21,5.183333333333333,92.0,0,7,0,Résidentiel,87,2,0.26,0.42
2016-01-24 01:00:00,0.26,5.3,92.0,1,7,0,Résidentiel,284,4,0.19,0.21
2016-01-24 02:00:00,0.19,5.341666666666666,92.0,2,7,0,Commercial,394,3,0.21,0.26
2016-01-24 03:00:00,0.27,5.566666666666666,91.58333333333333,3,7,0,Résidentiel,276,3,0.23,0.19
2016-01-24 04:00:00,0.19,5.925,91.0,4,7,0,Résidentiel,277,6,0.18,0.27
2016-01-24 05:00:00,0.24,6.391666666666667,89.33333333333333,5,7,0,Industriel,109,3,0.26,0.19
2016-01-24 06:00:00,0.21,6.466666666666666,89.5,6,7,0,Résidentiel,99,2,0.18,0.24
2016-01-24 07:00:00,0.43,6.041666666666667,94.25,7,7,0,Résidentiel,127,5,0.24,0.21
2016-01-24 08:00:00,3.65,6.308333333333334,95.58333333333333,8,7,0,Résidentiel,209,4,0.69,0.43
2016-01-24 09:00:00,2.13,6.558333333333334,94.58333333333333,9,7,0,Résidentiel,372,1,0.92,3.65
2016-01-24 10:00:00,1.92,6.5,95.66666666666667,10,7,1,Commercial,211,3,0.79,2.13
2016-01-24 11:00:00,1.77,6.541666666666667,98.41666666666667,11,7,0,Résidentiel,133,3,0.79,1.92
2016-01-24 12:00:00,1.24,6.766666666666667,99.0,12,7,0,Résidentiel,360,1,0.94,1.77
2016-01-24 13:00:00,2.41,7.166666666666667,99.0,13,7,0,Résidentiel,344,1,0.87,1.24
2016-01-24 14:00:00,1.08,7.608333333333334,98.16666666666667,14,7,0,Commercial,294,2,1.03,2.41
2016-01-24 15:00:00,0.51,7.858333333333333,97.0,15,7,0,Résidentiel,369,4,0.61,1.08
2016-01-24 16:00:00,0.39,7.841666666666666,96.58333333333333,16,7,0,Résidentiel,122,3,0.42,0.51
2016-01-24 17:00:00,0.47,7.941666666666666,96.0,17,7,0,Résidentiel,153,5,1.47,0.39
2016-01-24 18:00:00,0.4,7.958333333333333,96.0,18,7,0,Résidentiel,357,2,0.55,0.47
2016-01-24 19:00:00,0.98,7.941666666666666,95.58333333333333,19,7,0,Résidentiel,321,2,0.5,0.4
2016-01-24 20:00:00,0.91,8.041666666666666,95.0,20,7,0,Résidentiel,209,5,0.63,0.98
2016-01-24 21:00:00,0.49,8.099999999999998,95.0,21,7,0,Commercial,273,5,0.58,0.91
2016-01-24 22:00:00,1.06,8.016666666666666,95.0,22,7,0,Résidentiel,111,6,0.44,0.49
2016-01-24 23:00:00,0.23,7.941666666666666,95.0,23,7,0,Industriel,185,5,0.42,1.06
2016-01-25 00:00:00,0.29,8.041666666666666,94.58333333333333,0,1,0,Industriel,283,1,0.21,0.23
2016-01-25 01:00:00,0.29,8.099999999999998,94.0,1,1,0,Résidentiel,80,3,0.26,0.29
2016-01-25 02:00:00,0.25,8.141666666666666,94.0,2,1,0,Résidentiel,324,6,0.19,0.29
2016-01-25 03:00:00,0.29,8.283333333333333,94.0,3,1,0,Résidentiel,151,1,0.27,0.25
2016-01-25 04:00:00,0.23,8.025,95.25,4,1,0,Commercial,385,6,0.19,0.29
2016-01-25 05:00:00,0.3,7.333333333333333,96.16666666666667,5,1,0,Résidentiel,94,3,0.24,0.23
2016-01-25 06:00:00,0.27,6.8500000000000005,95.0,6,1,0,Résidentiel,132,6,0.21,0.3
2016-01-25 07:00:00,0.25,6.625,95.0,7,1,0,Résidentiel,87,1,0.43,0.27
2016-01-25 08:00:00,0.29,7.008333333333333,94.16666666666667,8,1,0,Commercial,125,4,3.65,0.25
2016-01-25 09:00:00,0.23,7.966666666666666,89.66666666666667,9,1,0,Commercial,193,3,2.13,0.29
2016-01-25 10:00:00,0.3,9.608333333333333,77.91666666666667,10,1,0,Résidentiel,226,2,1.92,0.23
2016-01-25 11:00:00,0.23,11.225,63.0,11,1,0,Commercial,245,3,1.77,0.3
2016-01-25 12:00:00,0.29,12.058333333333332,57.666666666666664,12,1,0,Résidentiel,218,3,1.24,0.23
2016-01-25 13:00:00,0.3,12.291666666666666,58.333333333333336,13,1,0,Résidentiel,196,3,2.41,0.29
2016-01-25 14:00:00,0.23,12.866666666666667,55.583333333333336,14,1,0,Commercial,378,4,1.08,0.3
2016-01-25 15:00:00,0.29,12.85,57.5,15,1,0,Résidentiel,355,1,0.51,0.23
2016-01-25 16:00:00,0.3,11.708333333333334,64.33333333333333,16,1,0,Résidentiel,356,2,0.39,0.29
2016-01-25 17:00:00,0.24,10.391666666666666,70.66666666666667,17,1,0,Résidentiel,392,1,0.47,0.3
2016-01-25 18:00:00,0.28,9.975,73.83333333333333,18,1,0,Commercial,257,6,0.4,0.24
2016-01-25 19:00:00,0.94,9.674999999999999,76.25,19,1,0,Commercial,233,6,0.98,0.28
2016-01-25 20:00:00,1.33,9.625,78.41666666666667,20,1,0,Commercial,280,6,0.91,0.94
2016-01-25 21:00:00,0.47,9.8,80.25,21,1,0,Commercial,194,1,0.49,1.33
2016-01-25 22:00:00,0.38,10.008333333333333,82.0,22,1,0,Résidentiel,238,5,1.06,0.47
2016-01-25 23:00:00,1.2,10.3,82.83333333333333,23,1,0,Résidentiel,121,4,0.23,0.38
2016-01-26 00:00:00,1.18,9.799999999999999,86.5,0,2,0,Résidentiel,326,5,0.29,1.2
2016-01-26 01:00:00,0.26,9.391666666666667,89.16666666666667,1,2,0,Résidentiel,147,6,0.29,1.18
2016-01-26 02:00:00,0.27,9.591666666666667,88.83333333333333,2,2,0,Résidentiel,275,4,0.25,0.26
2016-01-26 03:00:00,0.21,8.675,91.25,3,2,0,Industriel,169,1,0.29,0.27
2016-01-26 04:00:00,0.29,8.091666666666667,93.41666666666667,4,2,0,Résidentiel,190,6,0.23,0.21
2016-01-26 05:00:00,0.28,8.541666666666666,94.0,5,2,0,Résidentiel,224,1,0.3,0.29
2016-01-26 06:00:00,0.2,8.599999999999998,94.0,6,2,0,Résidentiel,354,4,0.27,0.28
2016-01-26 07:00:00,0.63,8.683333333333332,94.0,7,2,0,Résidentiel,258,1,0.25,0.2
2016-01-26 08:00:00,0.39,8.924999999999999,94.0,8,2,0,Industriel,320,1,0.29,0.63
2016-01-26 09:00:00,0.26,9.183333333333332,94.0,9,2,0,Résidentiel,398,2,0.23,0.39
2016-01-26 10:00:00,0.25,9.591666666666667,92.75,10,2,0,Résidentiel,232,5,0.3,0.26
2016-01-26 11:00:00,0.2,10.041666666666666,90.16666666666667,11,2,0,Commercial,183,5,0.23,0.25
2016-01-26 12:00:00,0.27,10.266666666666667,86.08333333333333,12,2,0,Résidentiel,154,5,0.29,0.2
2016-01-26 13:00:00,0.25,10.75,79.5,13,2,0,Résidentiel,207,3,0.3,0.27
2016-01-26 14:00:00,0.2,10.975,75.16666666666667,14,2,0,Résidentiel,278,2,0.23,0.25
2016-01-26 15:00:00,0.26,10.508333333333333,75.25,15,2,0,Résidentiel,233,6,0.29,0.2
2016-01-26 16:00:00,0.27,9.975,76.58333333333333,16,2,0,Industriel,135,6,0.3,0.26
2016-01-26 17:00:00,0.2,9.8,75.16666666666667,17,2,0,Commercial,357,6,0.24,0.27
2016-01-26 18:00:00,0.25,9.841666666666667,74.0,18,2,0,Résidentiel,98,5,0.28,0.2
2016-01-26 19:00:00,0.2,9.775,75.66666666666667,19,2,0,Commercial,238,5,0.94,0.25
2016-01-26 20:00:00,1.33,9.475,81.33333333333333,20,2,0,Résidentiel,105,2,1.33,0.2
2016-01-26 21:00:00,0.4,9.383333333333335,86.0,21,2,0,Résidentiel,248,1,0.47,1.33
2016-01-26 22:00:00,0.56,9.583333333333332,84.75,22,2,0,Résidentiel,102,5,0.38,0.4
2016-01-26 23:00:00,1.66,9.783333333333333,81.75,23,2,0,Résidentiel,126,6,1.2,0.56
2016-01-27 00:00:00,0.27,9.858333333333333,80.41666666666667,0,3,0,Résidentiel,92,1,1.18,1.66
2016-01-27 01:00:00,0.21,9.883333333333335,81.0,1,3,0,Commercial,296,5,0.26,0.27
2016-01-27 02:00:00,0.24,10.041666666666666,80.58333333333333,2,3,0,Industriel,273,4,0.27,0.21
2016-01-27 03:00:00,0.19,10.1,80.41666666666667,3,3,0,Résidentiel,223,3,0.21,0.24
2016-01-27 04:00:00,0.25,10.1,81.41666666666667,4,3,0,Résidentiel,152,5,0.29,0.19
2016-01-27 05:00:00,0.2,10.183333333333334,81.58333333333333,5,3,0,Résidentiel,235,4,0.28,0.25
2016-01-27 06:00:00,0.23,10.3,80.58333333333333,6,3,0,Résidentiel,156,2,0.2,0.2
2016-01-27 07:00:00,0.59,10.008333333333333,83.75,7,3,0,Résidentiel,248,4,0.63,0.23
2016-01-27 08:00:00,0.36,9.683333333333332,88.16666666666667,8,3,0,Résidentiel,366,2,0.39,0.59
2016-01-27 09:00:00,0.93,9.758333333333333,88.66666666666667,9,3,0,Commercial,164,5,0.26,0.36
2016-01-27 10:00:00,0.17,9.950000000000001,89.33333333333333,10,3,0,Résidentiel,261,2,0.25,0.93
2016-01-27 11:00:00,0.26,10.508333333333335,86.16666666666667,11,3,0,Résidentiel,394,4,0.2,0.17
2016-01-27 12:00:00,0.19,10.966666666666667,83.75,12,3,0,Résidentiel,376,3,0.27,0.26
2016-01-27 13:00:00,0.25,11.158333333333333,82.0,13,3,0,Résidentiel,191,1,0.25,0.19
2016-01-27 14:00:00,0.25,11.183333333333332,81.58333333333333,14,3,0,Résidentiel,309,1,0.2,0.25
2016-01-27 15:00:00,0.19,11.216666666666667,81.0,15,3,0,Commercial,175,3,0.26,0.25
2016-01-27 16:00:00,0.25,10.975,81.41666666666667,16,3,0,Résidentiel,247,6,0.27,0.19
2016-01-27 17:00:00,0.2,10.549999999999999,84.5,17,3,0,Commercial,235,1,0.2,0.25
2016-01-27 18:00:00,0.24,10.116666666666667,89.25,18,3,0,Résidentiel,184,5,0.25,0.2
2016-01-27 19:00:00,0.24,9.833333333333334,91.83333333333333,19,3,0,Résidentiel,272,6,0.2,0.24
2016-01-27 20:00:00,0.18,9.6,93.41666666666667,20,3,0,Résidentiel,211,5,1.33,0.24
2016-01-27 21:00:00,0.25,9.683333333333332,94.0,21,3,0,Commercial,217,4,0.4,0.18
2016-01-27 22:00:00,0.23,9.8,94.41666666666667,22,3,0,Résidentiel,349,4,0.56,0.25
2016-01-27 23:00:00,0.2,9.8,95.41666666666667,23,3,1,Commercial,117,6,1.66,0.23
2016-01-28 00:00:00,0.26,9.883333333333335,95.58333333333333,0,4,0,Résidentiel,124,6,0.27,0.2
2016-01-28 01:00:00,0.18,9.916666666666666,92.91666666666667,1,4,0,Commercial,242,6,0.21,0.26
2016-01-28 02:00:00,0.25,9.466666666666667,88.75,2,4,0,Résidentiel,332,6,0.24,0.18
2016-01-28 03:00:00,0.25,8.708333333333334,87.83333333333333,3,4,0,Commercial,248,2,0.19,0.25
2016-01-28 04:00:00,0.2,8.008333333333333,88.16666666666667,4,4,0,Résidentiel,364,6,0.25,0.25
2016-01-28 05:00:00,0.25,7.058333333333333,88.66666666666667,5,4,0,Industriel,353,6,0.2,0.2
2016-01-28 06:00:00,0.18,6.258333333333333,90.58333333333333,6,4,0,Résidentiel,99,4,0.23,0.25
2016-01-28 07:00:00,0.24,5.783333333333334,89.58333333333333,7,4,0,Résidentiel,318,5,0.59,0.18
2016-01-28 08:00:00,0.19,4.575,91.08333333333333,8,4,0,Résidentiel,349,4,0.36,0.24
2016-01-28 09:00:00,0.26,4.075,93.58333333333333,9,4,0,Commercial,389,1,0.93,0.19
2016-01-28 10:00:00,0.19,5.225,90.08333333333333,10,4,0,Résidentiel,110,2,0.17,0.26
2016-01-28 11:00:00,0.25,6.3500000000000005,81.83333333333333,11,4,0,Commercial,393,2,0.26,0.19
2016-01-28 12:00:00,0.25,6.95,75.16666666666667,12,4,0,Résidentiel,183,5,0.19,0.25
2016-01-28 13:00:00,0.2,7.3,72.75,13,4,0,Résidentiel,249,6,0.25,0.25
2016-01-28 14:00:00,0.26,7.258333333333334,70.58333333333333,14,4,0,Résidentiel,265,4,0.25,0.2
2016-01-28 15:00:00,0.17,7.116666666666666,69.58333333333333,15,4,0,Industriel,207,1,0.19,0.26
2016-01-28 16:00:00,0.26,6.375,72.33333333333333,16,4,0,Commercial,289,4,0.25,0.17
2016-01-28 17:00:00,0.25,4.333333333333333,81.16666666666667,17,4,0,Industriel,360,6,0.2,0.26
2016-01-28 18:00:00,0.2,2.3249999999999997,88.66666666666667,18,4,0,Résidentiel,332,6,0.24,0.25
2016-01-28 19:00:00,0.24,2.4666666666666663,89.75,19,4,0,Commercial,98,3,0.24,0.2
2016-01-28 20:00:00,0.2,2.983333333333333,89.25,20,4,0,Commercial,279,4,0.18,0.24
2016-01-28 21:00:00,0.25,2.525,90.58333333333333,21,4,0,Résidentiel,299,5,0.25,0.2
2016-01-28 22:00:00,0.17,2.8666666666666667,88.33333333333333,22,4,0,Commercial,215,4,0.23,0.25
2016-01-28 23:00:00,0.25,3.0583333333333336,86.0,23,4,0,Industriel,302,2,0.2,0.17
2016-01-29 00:00:00,0.2,3.1666666666666665,84.75,0,5,0,Commercial,82,1,0.26,0.25
2016-01-29 01:00:00,0.26,3.3166666666666664,83.41666666666667,1,5,0,Commercial,315,5,0.18,0.2
2016-01-29 02:00:00,0.25,3.4916666666666667,82.33333333333333,2,5,0,Résidentiel,307,3,0.25,0.26
2016-01-29 03:00:00,0.18,4.0249999999999995,80.83333333333333,3,5,0,Résidentiel,221,1,0.25,0.25
2016-01-29 04:00:00,0.24,4.325,81.58333333333333,4,5,0,Industriel,88,1,0.2,0.18
2016-01-29 05:00:00,0.2,4.416666666666667,81.41666666666667,5,5,0,Résidentiel,269,2,0.25,0.24
2016-01-29 06:00:00,0.26,4.425,82.0,6,5,0,Commercial,244,2,0.18,0.2
2016-01-29 07:00:00,0.17,4.7250000000000005,81.58333333333333,7,5,0,Commercial,218,2,0.24,0.26
2016-01-29 08:00:00,0.25,5.066666666666666,81.0,8,5,0,Commercial,355,5,0.19,0.17
2016-01-29 09:00:00,0.19,5.55,81.41666666666667,9,5,0,Industriel,370,4,0.26,0.25
2016-01-29 10:00:00,0.25,6.2749999999999995,81.16666666666667,10,5,0,Résidentiel,132,1,0.19,0.19
2016-01-29 11:00:00,0.18,7.05,81.25,11,5,0,Résidentiel,254,4,0.25,0.25
2016-01-29 12:00:00,0.25,7.6499999999999995,82.16666666666667,12,5,0,Résidentiel,189,4,0.25,0.18
2016-01-29 13:00:00,0.18,8.125,81.83333333333333,13,5,0,Résidentiel,282,2,0.2,0.25
2016-01-29 14:00:00,0.27,8.3,83.83333333333333,14,5,0,Résidentiel,215,4,0.26,0.18
2016-01-29 15:00:00,0.17,8.383333333333335,84.58333333333333,15,5,0,Résidentiel,83,1,0.17,0.27
2016-01-29 16:00:00,0.28,8.541666666666666,83.58333333333333,16,5,0,Commercial,234,1,0.26,0.17
2016-01-29 17:00:00,0.39,8.683333333333332,83.41666666666667,17,5,0,Industriel,251,6,0.25,0.28
2016-01-29 18:00:00,0.51,8.883333333333335,83.16666666666667,18,5,0,Résidentiel,126,3,0.2,0.39
2016-01-29 19:00:00,0.53,9.0,82.0,19,5,0,Résidentiel,173,5,0.24,0.51
2016-01-29 20:00:00,0.46,9.041666666666666,82.41666666666667,20,5,0,Industriel,127,4,0.2,0.53
2016-01-29 21:00:00,0.48,9.1,83.0,21,5,0,Résidentiel,319,5,0.25,0.46
2016-01-29 22:00:00,0.42,9.058333333333332,83.0,22,5,0,Résidentiel,292,5,0.17,0.48
2016-01-29 23:00:00,0.35,9.041666666666666,82.58333333333333,23,5,0,Résidentiel,218,5,0.25,0.42
2016-01-30 00:00:00,0.26,9.1,82.0,0,6,0,Résidentiel,284,6,0.2,0.35
2016-01-30 01:00:00,0.2,8.975,83.66666666666667,1,6,0,Résidentiel,152,5,0.26,0.26
2016-01-30 02:00:00,0.27,8.883333333333335,84.75,2,6,1,Industriel,83,6,0.25,0.2
2016-01-30 03:00:00,0.22,9.041666666666666,82.58333333333333,3,6,0,Résidentiel,155,1,0.18,0.27
2016-01-30 04:00:00,0.21,8.933333333333332,84.5,4,6,0,Résidentiel,156,4,0.24,0.22
2016-01-30 05:00:00,0.25,8.616666666666665,90.5,5,6,0,Résidentiel,383,6,0.2,0.21
2016-01-30 06:00:00,0.25,8.416666666666666,94.0,6,6,0,Résidentiel,335,3,0.26,0.25
2016-01-30 07:00:00,0.19,8.383333333333335,92.75,7,6,1,Commercial,181,5,0.17,0.25
2016-01-30 08:00:00,0.28,8.541666666666666,90.16666666666667,8,6,0,Commercial,185,3,0.25,0.19
2016-01-30 09:00:00,0.26,8.558333333333332,90.25,9,6,0,Commercial,118,1,0.19,0.28
2016-01-30 10:00:00,0.34,8.5,92.0,10,6,0,Résidentiel,393,1,0.25,0.26
2016-01-30 11:00:00,0.46,8.541666666666666,92.0,11,6,0,Industriel,354,2,0.18,0.34
2016-01-30 12:00:00,0.58,7.8500000000000005,90.33333333333333,12,6,0,Commercial,167,5,0.25,0.46
2016-01-30 13:00:00,1.97,6.633333333333333,88.83333333333333,13,6,0,Commercial,290,2,0.18,0.58
2016-01-30 14:00:00,1.58,6.441666666666666,92.08333333333333,14,6,0,Résidentiel,156,3,0.27,1.97
2016-01-30 15:00:00,1.07,6.416666666666667,89.58333333333333,15,6,0,Résidentiel,156,4,0.17,1.58
2016-01-30 16:00:00,1.45,6.175,81.16666666666667,16,6,0,Résidentiel,107,2,0.28,1.07
2016-01-30 17:00:00,3.42,5.75,80.0,17,6,0,Commercial,324,1,0.39,1.45
2016-01-30 18:00:00,1.2,5.0249999999999995,81.25,18,6,0,Résidentiel,145,5,0.51,3.42
2016-01-30 19:00:00,2.49,3.75,85.91666666666667,19,6,0,Résidentiel,345,3,0.53,1.2
2016-01-30 20:00:00,0.59,2.783333333333333,88.75,20,6,0,Commercial,284,6,0.46,2.49
2016-01-30 21:00:00,0.58,3.025,85.75,21,6,0,Commercial,137,1,0.48,0.59
2016-01-30 22:00:00,0.39,3.533333333333333,85.66666666666667,22,6,0,Industriel,280,6,0.42,0.58
2016-01-30 23:00:00,0.28,4.208333333333333,87.58333333333333,23,6,0,Résidentiel,304,4,0.35,0.39
2016-01-31 00:00:00,0.28,4.416666666666667,86.58333333333333,0,7,0,Commercial,221,5,0.26,0.28
2016-01-31 01:00:00,0.21,4.008333333333333,88.08333333333333,1,7,0,Résidentiel,163,4,0.2,0.28
2016-01-31 02:00:00,0.27,3.766666666666666,91.0,2,7,0,Résidentiel,222,4,0.27,0.21
2016-01-31 03:00:00,0.28,4.166666666666667,90.58333333333333,3,7,0,Résidentiel,112,5,0.22,0.27
2016-01-31 04:00:00,0.22,4.4,90.41666666666667,4,7,0,Résidentiel,231,5,0.21,0.28
2016-01-31 05:00:00,0.28,4.2749999999999995,92.25,5,7,0,Résidentiel,237,6,0.25,0.22
2016-01-31 06:00:00,0.26,4.183333333333333,94.41666666666667,6,7,0,Commercial,220,4,0.25,0.28
2016-01-31 07:00:00,0.21,4.508333333333333,94.58333333333333,7,7,0,Résidentiel,330,3,0.19,0.26
2016-01-31 08:00:00,0.93,4.883333333333334,93.16666666666667,8,7,0,Commercial,382,6,0.28,0.21
2016-01-31 09:00:00,1.8,5.208333333333333,92.41666666666667,9,7,0,Résidentiel,191,5,0.26,0.93
2016-01-31 10:00:00,1.69,5.708333333333333,93.0,10,7,0,Résidentiel,223,1,0.34,1.8
2016-01-31 11:00:00,0.6,6.25,92.58333333333333,11,7,0,Résidentiel,288,6,0.46,1.69
2016-01-31 12:00:00,2.36,6.766666666666667,93.25,12,7,1,Résidentiel,303,2,0.58,0.6
2016-01-31 13:00:00,1.21,7.166666666666667,95.0,13,7,0,Résidentiel,122,3,1.97,2.36
2016-01-31 14:00:00,0.59,7.483333333333333,95.83333333333333,14,7,0,Résidentiel,343,6,1.58,1.21
2016-01-31 15:00:00,0.69,7.808333333333333,97.0,15,7,0,Résidentiel,323,5,1.07,0.59
2016-01-31 16:00:00,1.08,8.516666666666666,97.0,16,7,0,Résidentiel,82,5,1.45,0.69
2016-01-31 17:00:00,0.91,9.725,95.75,17,7,0,Résidentiel,204,3,3.42,1.08
2016-01-31 18:00:00,1.89,11.016666666666666,92.75,18,7,0,Industriel,347,2,1.2,0.91
2016-01-31 19:00:00,0.71,11.683333333333332,91.41666666666667,19,7,0,Résidentiel,163,6,2.49,1.89
2016-01-31 20:00:00,0.92,11.674999999999999,93.25,20,7,0,Commercial,95,6,0.59,0.71
2016-01-31 21:00:00,0.6,11.583333333333334,94.16666666666667,21,7,0,Commercial,138,4,0.58,0.92
2016-01-31 22:00:00,0.42,11.533333333333333,94.25,22,7,0,Industriel,256,1,0.39,0.6
2016-01-31 23:00:00,0.23,11.383333333333333,95.16666666666667,23,7,0,Commercial,142,5,0.28,0.42
2016-02-01 00:00:00,0.27,11.5,92.75,0,1,0,Résidentiel,128,6,0.28,0.23
2016-02-01 01:00:00,0.28,11.375,91.41666666666667,1,1,0,Commercial,386,6,0.21,0.27
2016-02-01 02:00:00,0.23,11.199999999999998,91.58333333333333,2,1,0,Commercial,325,6,0.27,0.28
2016-02-01 03:00:00,0.29,10.991666666666665,92.66666666666667,3,1,0,Résidentiel,368,2,0.28,0.23
2016-02-01 04:00:00,0.27,10.866666666666667,92.91666666666667,4,1,0,Résidentiel,365,1,0.22,0.29
2016-02-01 05:00:00,0.28,10.891666666666666,91.66666666666667,5,1,0,Résidentiel,94,6,0.28,0.27
2016-02-01 06:00:00,0.22,10.475,94.0,6,1,0,Commercial,334,3,0.26,0.28
2016-02-01 07:00:00,0.98,10.424999999999999,91.91666666666667,7,1,0,Commercial,171,5,0.21,0.22
2016-02-01 08:00:00,0.56,10.766666666666666,85.66666666666667,8,1,0,Résidentiel,358,4,0.93,0.98
2016-02-01 09:00:00,0.69,11.041666666666666,79.33333333333333,9,1,0,Résidentiel,285,3,1.8,0.56
2016-02-01 10:00:00,0.45,11.141666666666666,76.58333333333333,10,1,0,Résidentiel,173,5,1.69,0.69
2016-02-01 11:00:00,2.13,11.241666666666667,76.41666666666667,11,1,1,Résidentiel,304,2,0.6,0.45
2016-02-01 12:00:00,1.72,11.300000000000002,76.58333333333333,12,1,1,Industriel,380,1,2.36,2.13
2016-02-01 13:00:00,1.99,11.341666666666667,76.41666666666667,13,1,0,Résidentiel,397,1,1.21,1.72
2016-02-01 14:00:00,1.66,11.483333333333334,77.41666666666667,14,1,0,Résidentiel,278,5,0.59,1.99
2016-02-01 15:00:00,2.38,11.391666666666666,80.5,15,1,0,Résidentiel,350,3,0.69,1.66
2016-02-01 16:00:00,1.41,11.183333333333332,82.75,16,1,0,Commercial,313,4,1.08,2.38
2016-02-01 17:00:00,1.58,11.341666666666667,79.75,17,1,0,Résidentiel,125,2,0.91,1.41
2016-02-01 18:00:00,1.11,11.15,80.5,18,1,0,Commercial,143,5,1.89,1.58
2016-02-01 19:00:00,1.36,10.716666666666667,84.83333333333333,19,1,0,Résidentiel,309,2,0.71,1.11
2016-02-01 20:00:00,1.0,10.475,88.08333333333333,20,1,0,Résidentiel,328,1,0.92,1.36
2016-02-01 21:00:00,0.61,10.3,91.41666666666667,21,1,0,Résidentiel,325,6,0.6,1.0
2016-02-01 22:00:00,0.66,10.216666666666667,92.83333333333333,22,1,0,Résidentiel,154,6,0.42,0.61
2016-02-01 23:00:00,0.32,10.141666666666667,94.41666666666667,23,1,0,Résidentiel,236,4,0.23,0.66
2016-02-02 00:00:00,0.37,10.241666666666667,95.0,0,2,0,Industriel,302,2,0.27,0.32
2016-02-02 01:00:00,0.3,10.216666666666667,95.41666666666667,1,2,0,Commercial,269,5,0.28,0.37
2016-02-02 02:00:00,0.27,10.266666666666667,94.33333333333333,2,2,0,Industriel,131,4,0.23,0.3
2016-02-02 03:00:00,0.28,10.291666666666666,94.91666666666667,3,2,0,Résidentiel,167,3,0.29,0.27
2016-02-02 04:00:00,0.27,9.791666666666666,97.33333333333333,4,2,0,Industriel,392,6,0.27,0.28
2016-02-02 05:00:00,0.26,9.416666666666666,94.58333333333333,5,2,0,Résidentiel,145,5,0.28,0.27
2016-02-02 06:00:00,0.28,9.383333333333335,91.91666666666667,6,2,0,Résidentiel,229,2,0.22,0.26
2016-02-02 07:00:00,0.33,9.333333333333334,89.0,7,2,1,Résidentiel,99,4,0.98,0.28
2016-02-02 08:00:00,0.74,8.891666666666666,91.5,8,2,0,Résidentiel,112,5,0.56,0.33
2016-02-02 09:00:00,0.38,8.641666666666666,95.83333333333333,9,2,0,Commercial,360,4,0.69,0.74
2016-02-02 10:00:00,0.4,8.825,97.0,10,2,0,Résidentiel,125,4,0.45,0.38
2016-02-02 11:00:00,0.49,8.833333333333334,96.16666666666667,11,2,0,Résidentiel,152,4,2.13,0.4
2016-02-02 12:00:00,0.35,8.475,95.0,12,2,0,Commercial,392,2,1.72,0.49
2016-02-02 13:00:00,0.35,8.258333333333333,95.0,13,2,0,Résidentiel,212,5,1.99,0.35
2016-02-02 14:00:00,0.64,7.908333333333332,93.33333333333333,14,2,0,Résidentiel,134,1,1.66,0.35
