date;annee;mois;jour;jour_semaine;saison;jour_ferie;temperature_C;humidite_pct;vitesse_vent_kmh;production_totale_MWh;ventes_totales_MWh;ventes_BT_MWh;ventes_MT_MWh;ventes_HT_MWh;pointe_max_mois_MW;taux_thermique_pct;taux_renouvelable_pct;nb_clients;prix_moyen_FCFA_kWh;conso_J_moins_1;conso_J_moins_7;conso_mois_precedent
20/07/2023;2023;7;20;4;Hivernage;0;28.4;86.6;11.9;21354.86;17344.82;10599.83;4235.82;1697.28;1021;80.5;19.5;2410431;128.72;18359.35;18699.9;20575.01
21/07/2023;2023;7;21;5;Hivernage;0;28.7;89.8;14.6;18982.22;15417.71;9422.13;3765.19;1508.7;1021;80.5;19.5;2410431;128.72;21354.86;19903.4;19015.36
22/07/2023;2023;7;22;6;Hivernage;0;27.5;84.7;13.0;18737.61;15219.04;9300.71;3716.68;1489.26;1021;80.5;19.5;2410431;128.72;18982.22;20114.62;20202.48
23/07/2023;2023;7;23;7;Hivernage;0;27.3;85.1;11.8;17625.77;14315.98;8748.83;3496.14;1400.89;1021;80.5;19.5;2410431;128.72;18737.61;18357.12;19347.81
24/07/2023;2023;7;24;1;Hivernage;0;28.7;80.4;14.9;20980.79;17040.99;10414.15;4161.62;1667.55;1021;80.5;19.5;2410431;128.72;17625.77;20071.8;19592.68
25/07/2023;2023;7;25;2;Hivernage;0;26.3;82.3;12.0;20681.92;16798.25;10265.81;4102.34;1643.79;1021;80.5;19.5;2410431;128.72;20980.79;18805.43;18816.54
26/07/2023;2023;7;26;3;Hivernage;0;27.5;86.8;13.5;20717.06;16826.79;10283.25;4109.31;1646.59;1021;80.5;19.5;2410431;128.72;20681.92;18359.35;20166.76
27/07/2023;2023;7;27;4;Hivernage;0;27.4;90.7;16.0;21453.76;17425.14;10648.92;4255.43;1705.14;1021;80.5;19.5;2410431;128.72;20717.06;21354.86;21118.71
28/07/2023;2023;7;28;5;Hivernage;0;28.1;81.8;15.0;19588.81;15910.4;9723.22;3885.51;1556.91;1021;80.5;19.5;2410431;128.72;21453.76;18982.22;19609.39
29/07/2023;2023;7;29;6;Hivernage;0;28.4;90.6;11.0;19208.15;15601.22;9534.28;3810.01;1526.66;1021;80.5;19.5;2410431;128.72;19588.81;18737.61;21518.25
30/07/2023;2023;7;30;7;Hivernage;0;29.1;81.0;14.5;18617.69;15121.64;9241.19;3692.89;1479.73;1021;80.5;19.5;2410431;128.72;19208.15;17625.77;20169.75
31/07/2023;2023;7;31;1;Hivernage;0;30.0;97.4;13.6;21318.79;17315.52;10581.92;4228.66;1694.41;1021;80.5;19.5;2410431;128.72;18617.69;20980.79;16999.62
01/08/2023;2023;8;1;2;Hivernage;0;28.5;90.7;17.6;20057.54;16291.11;9955.88;3978.49;1594.17;1018;80.5;19.5;2410431;128.72;21318.79;20681.92;17324.24
02/08/2023;2023;8;2;3;Hivernage;0;28.2;89.5;14.8;20770.18;16869.93;10309.61;4119.84;1650.81;1018;80.5;19.5;2410431;128.72;20057.54;20717.06;20971.6
03/08/2023;2023;8;3;4;Hivernage;0;28.8;86.1;11.8;19949.34;16203.23;9902.18;3957.03;1585.57;1018;80.5;19.5;2410431;128.72;20770.18;21453.76;19826.84
04/08/2023;2023;8;4;5;Hivernage;0;28.4;90.3;17.3;20660.71;16781.02;10255.28;4098.13;1642.11;1018;80.5;19.5;2410431;128.72;19949.34;19588.81;18150.17
05/08/2023;2023;8;5;6;Hivernage;0;28.0;90.0;13.2;17749.04;14416.11;8810.02;3520.59;1410.69;1018;80.5;19.5;2410431;128.72;20660.71;19208.15;21126.27
06/08/2023;2023;8;6;7;Hivernage;0;28.7;90.5;13.9;18525.55;15046.8;9195.46;3674.61;1472.41;1018;80.5;19.5;2410431;128.72;17749.04;18617.69;19138.08
07/08/2023;2023;8;7;1;Hivernage;0;26.5;86.9;15.2;20442.02;16603.4;10146.73;4054.75;1624.73;1018;80.5;19.5;2410431;128.72;18525.55;21318.79;18500.16
08/08/2023;2023;8;8;2;Hivernage;0;28.5;88.1;12.7;20323.89;16507.45;10088.09;4031.32;1615.34;1018;80.5;19.5;2410431;128.72;20442.02;20057.54;20061.73
09/08/2023;2023;8;9;3;Hivernage;0;28.7;89.3;12.9;20777.08;16875.54;10313.04;4121.21;1651.36;1018;80.5;19.5;2410431;128.72;20323.89;20770.18;20715.47
10/08/2023;2023;8;10;4;Hivernage;0;25.8;91.3;12.3;19162.13;15563.84;9511.43;3800.88;1523.0;1018;80.5;19.5;2410431;128.72;20777.08;19949.34;21197.57
11/08/2023;2023;8;11;5;Hivernage;0;28.7;86.8;15.2;21239.96;17251.49;10542.8;4213.03;1688.15;1018;80.5;19.5;2410431;128.72;19162.13;20660.71;19142.05
12/08/2023;2023;8;12;6;Hivernage;0;28.7;83.9;14.5;19654.74;15963.95;9755.95;3898.59;1562.15;1018;80.5;19.5;2410431;128.72;21239.96;17749.04;18699.9
13/08/2023;2023;8;13;7;Hivernage;0;27.6;88.4;14.8;17141.87;13922.95;8508.64;3400.15;1362.43;1018;80.5;19.5;2410431;128.72;19654.74;18525.55;19903.4
14/08/2023;2023;8;14;1;Hivernage;0;27.0;83.9;16.2;18672.99;15166.55;9268.64;3703.86;1484.12;1018;80.5;19.5;2410431;128.72;17141.87;20442.02;20114.62
15/08/2023;2023;8;15;2;Hivernage;1;27.4;92.6;10.6;16635.34;15895.93;9714.38;3881.98;1555.5;1018;80.5;19.5;2410431;128.72;18672.99;20323.89;18357.12
16/08/2023;2023;8;16;3;Hivernage;0;26.9;91.7;12.9;19731.03;16025.91;9793.81;3913.72;1568.22;1018;80.5;19.5;2410431;128.72;16635.34;20777.08;20071.8
17/08/2023;2023;8;17;4;Hivernage;0;28.2;89.5;16.9;21135.54;17166.68;10490.97;4192.31;1679.85;1018;80.5;19.5;2410431;128.72;19731.03;19162.13;18805.43
18/08/2023;2023;8;18;5;Hivernage;0;27.6;84.0;14.5;19725.82;16021.68;9791.23;3912.69;1567.8;1018;80.5;19.5;2410431;128.72;21135.54;21239.96;18359.35
19/08/2023;2023;8;19;6;Hivernage;0;27.0;85.1;13.9;18544.65;15062.31;9204.94;3678.4;1473.92;1018;80.5;19.5;2410431;128.72;19725.82;19654.74;21354.86
20/08/2023;2023;8;20;7;Hivernage;0;28.0;85.7;12.2;18388.45;14935.45;9127.41;3647.42;1461.51;1018;80.5;19.5;2410431;128.72;18544.65;17141.87;18982.22
21/08/2023;2023;8;21;1;Hivernage;0;28.9;91.1;12.1;18924.98;15371.23;9393.72;3753.84;1504.15;1018;80.5;19.5;2410431;128.72;18388.45;18672.99;18737.61
22/08/2023;2023;8;22;2;Hivernage;0;26.5;86.0;11.1;19673.13;15978.89;9765.08;3902.24;1563.62;1018;80.5;19.5;2410431;128.72;18924.98;16635.34;17625.77
23/08/2023;2023;8;23;3;Hivernage;0;27.1;85.0;14.1;20077.85;16307.6;9965.96;3982.52;1595.78;1018;80.5;19.5;2410431;128.72;19673.13;19731.03;20980.79
24/08/2023;2023;8;24;4;Hivernage;0;27.3;88.5;13.5;19533.97;15865.85;9696.0;3874.64;1552.56;1018;80.5;19.5;2410431;128.72;20077.85;21135.54;20681.92
25/08/2023;2023;8;25;5;Hivernage;0;29.7;92.0;15.7;19591.37;15912.48;9724.49;3886.02;1557.12;1018;80.5;19.5;2410431;128.72;19533.97;19725.82;20717.06
26/08/2023;2023;8;26;6;Hivernage;0;28.8;84.6;17.1;19387.45;15746.85;9623.27;3845.57;1540.91;1018;80.5;19.5;2410431;128.72;19591.37;18544.65;21453.76
27/08/2023;2023;8;27;7;Hivernage;0;26.9;85.2;14.5;19010.02;15440.29;9435.93;3770.71;1510.91;1018;80.5;19.5;2410431;128.72;19387.45;18388.45;19588.81
28/08/2023;2023;8;28;1;Hivernage;0;28.6;89.0;11.3;20665.09;16784.58;10257.45;4099.0;1642.46;1018;80.5;19.5;2410431;128.72;19010.02;18924.98;19208.15
29/08/2023;2023;8;29;2;Hivernage;0;29.0;91.5;13.9;20275.18;16467.88;10063.91;4021.66;1611.47;1018;80.5;19.5;2410431;128.72;20665.09;19673.13;18617.69
30/08/2023;2023;8;30;3;Hivernage;0;26.5;89.5;13.9;20190.69;16399.26;10021.97;4004.9;1604.75;1018;80.5;19.5;2410431;128.72;20275.18;20077.85;21318.79
31/08/2023;2023;8;31;4;Hivernage;0;29.1;87.0;12.0;20954.69;17019.79;10401.2;4156.44;1665.47;1018;80.5;19.5;2410431;128.72;20190.69;19533.97;20057.54
01/09/2023;2023;9;1;5;Hivernage;0;27.0;86.3;12.3;20487.38;16640.24;10169.24;4063.75;1628.33;1006;80.5;19.5;2410431;128.72;20954.69;19591.37;20770.18
02/09/2023;2023;9;2;6;Hivernage;0;26.9;90.3;9.8;18326.96;14885.5;9096.88;3635.22;1456.62;1006;80.5;19.5;2410431;128.72;20487.38;19387.45;19949.34
03/09/2023;2023;9;3;7;Hivernage;0;28.7;92.5;14.4;18153.02;14744.23;9010.54;3600.72;1442.8;1006;80.5;19.5;2410431;128.72;18326.96;19010.02;20660.71
04/09/2023;2023;9;4;1;Hivernage;0;26.5;88.1;12.5;20393.77;16564.2;10122.77;4045.18;1620.89;1006;80.5;19.5;2410431;128.72;18153.02;20665.09;17749.04
05/09/2023;2023;9;5;2;Hivernage;0;26.2;84.2;11.3;19332.4;15702.14;9595.95;3834.65;1536.53;1006;80.5;19.5;2410431;128.72;20393.77;20275.18;18525.55
06/09/2023;2023;9;6;3;Hivernage;0;26.9;84.1;16.0;20827.96;16916.86;10338.29;4131.3;1655.4;1006;80.5;19.5;2410431;128.72;19332.4;20190.69;20442.02
07/09/2023;2023;9;7;4;Hivernage;0;26.4;88.0;13.9;20529.26;16674.25;10190.03;4072.06;1631.66;1006;80.5;19.5;2410431;128.72;20827.96;20954.69;20323.89
08/09/2023;2023;9;8;5;Hivernage;0;27.1;90.0;10.5;20726.2;16834.21;10287.78;4111.12;1647.31;1006;80.5;19.5;2410431;128.72;20529.26;20487.38;20777.08
09/09/2023;2023;9;9;6;Hivernage;0;27.9;90.5;13.1;18347.07;14901.84;9106.86;3639.21;1458.22;1006;80.5;19.5;2410431;128.72;20726.2;18326.96;19162.13
10/09/2023;2023;9;10;7;Hivernage;0;27.7;86.2;17.7;19680.37;15984.77;9768.67;3903.68;1564.19;1006;80.5;19.5;2410431;128.72;18347.07;18153.02;21239.96
11/09/2023;2023;9;11;1;Hivernage;0;26.2;81.5;14.4;20311.72;16497.56;10082.05;4028.91;1614.37;1006;80.5;19.5;2410431;128.72;19680.37;20393.77;19654.74
12/09/2023;2023;9;12;2;Hivernage;0;26.8;92.8;14.4;19161.24;15563.12;9510.99;3800.7;1522.93;1006;80.5;19.5;2410431;128.72;20311.72;19332.4;17141.87
13/09/2023;2023;9;13;3;Hivernage;0;26.4;93.9;11.5;21731.11;17650.41;10786.59;4310.45;1727.18;1006;80.5;19.5;2410431;128.72;19161.24;20827.96;18672.99
14/09/2023;2023;9;14;4;Hivernage;0;26.5;90.4;12.9;19844.42;16118.01;9850.1;3936.21;1577.23;1006;80.5;19.5;2410431;128.72;21731.11;20529.26;16635.34
15/09/2023;2023;9;15;5;Hivernage;0;27.0;79.3;11.6;20293.15;16482.48;10072.83;4025.22;1612.9;1006;80.5;19.5;2410431;128.72;19844.42;20726.2;19731.03
16/09/2023;2023;9;16;6;Hivernage;0;26.5;92.8;14.6;17611.99;14304.79;8742.0;3493.41;1399.8;1006;80.5;19.5;2410431;128.72;20293.15;18347.07;21135.54
17/09/2023;2023;9;17;7;Hivernage;0;26.7;85.9;13.7;19186.42;15583.57;9523.49;3805.7;1524.93;1006;80.5;19.5;2410431;128.72;17611.99;19680.37;19725.82
18/09/2023;2023;9;18;1;Hivernage;0;27.6;90.9;11.8;20210.38;16415.25;10031.75;4008.8;1606.32;1006;80.5;19.5;2410431;128.72;19186.42;20311.72;18544.65
19/09/2023;2023;9;19;2;Hivernage;0;25.9;83.7;15.5;22335.94;18141.67;11086.8;4430.42;1775.26;1006;80.5;19.5;2410431;128.72;20210.38;19161.24;18388.45
20/09/2023;2023;9;20;3;Hivernage;0;25.6;81.7;14.1;20273.8;16466.76;10063.23;4021.38;1611.36;1006;80.5;19.5;2410431;128.72;22335.94;21731.11;18924.98
21/09/2023;2023;9;21;4;Hivernage;0;27.5;86.0;13.7;20349.61;16528.33;10100.86;4036.42;1617.38;1006;80.5;19.5;2410431;128.72;20273.8;19844.42;19673.13
22/09/2023;2023;9;22;5;Hivernage;0;27.1;78.1;11.3;20147.05;16363.81;10000.31;3996.24;1601.28;1006;80.5;19.5;2410431;128.72;20349.61;20293.15;20077.85
23/09/2023;2023;9;23;6;Hivernage;1;27.2;98.9;12.4;16158.36;15440.14;9435.84;3770.67;1510.9;1006;80.5;19.5;2410431;128.72;20147.05;17611.99;19533.97
24/09/2023;2023;9;24;7;Hivernage;0;27.9;88.9;14.2;19242.89;15629.43;9551.52;3816.9;1529.42;1006;80.5;19.5;2410431;128.72;16158.36;19186.42;19591.37
25/09/2023;2023;9;25;1;Hivernage;0;29.1;82.5;11.1;21321.79;17317.96;10583.41;4229.26;1694.65;1006;80.5;19.5;2410431;128.72;19242.89;20210.38;19387.45
26/09/2023;2023;9;26;2;Hivernage;0;27.6;83.3;12.4;20139.87;16357.98;9996.75;3994.82;1600.71;1006;80.5;19.5;2410431;128.72;21321.79;22335.94;19010.02
27/09/2023;2023;9;27;3;Hivernage;0;28.0;90.7;13.1;19573.61;15898.06;9715.68;3882.5;1555.71;1006;80.5;19.5;2410431;128.72;20139.87;20273.8;20665.09
28/09/2023;2023;9;28;4;Hivernage;0;26.3;82.0;12.4;19922.95;16181.79;9889.08;3951.79;1583.47;1006;80.5;19.5;2410431;128.72;19573.61;20349.61;20275.18
29/09/2023;2023;9;29;5;Hivernage;0;29.4;88.7;11.9;19856.09;16127.49;9855.89;3938.53;1578.16;1006;80.5;19.5;2410431;128.72;19922.95;20147.05;20190.69
30/09/2023;2023;9;30;6;Hivernage;0;28.0;95.4;9.2;17749.77;14416.7;8810.39;3520.73;1410.75;1006;80.5;19.5;2410431;128.72;19856.09;16158.36;20954.69
01/10/2023;2023;10;1;7;Hivernage;0;29.7;83.9;15.1;19379.62;15740.49;9619.39;3844.02;1540.29;1075;80.5;19.5;2410431;128.72;17749.77;19242.89;20487.38
02/10/2023;2023;10;2;1;Hivernage;0;20.7;82.0;15.8;19320.77;15692.69;9590.18;3832.35;1535.61;1075;80.5;19.5;2410431;128.72;19379.62;21321.79;18326.96
03/10/2023;2023;10;3;2;Hivernage;0;24.0;82.4;14.5;19336.49;15705.46;9597.98;3835.47;1536.86;1075;80.5;19.5;2410431;128.72;19320.77;20139.87;18153.02
04/10/2023;2023;10;4;3;Hivernage;0;24.2;80.0;15.3;19338.67;15707.23;9599.06;3835.9;1537.03;1075;80.5;19.5;2410431;128.72;19336.49;19573.61;20393.77
05/10/2023;2023;10;5;4;Hivernage;0;27.7;80.8;11.1;21243.63;17254.47;10544.62;4213.75;1688.44;1075;80.5;19.5;2410431;128.72;19338.67;19922.95;19332.4
06/10/2023;2023;10;6;5;Hivernage;0;25.4;81.7;11.8;22657.76;18403.06;11246.54;4494.25;1800.83;1075;80.5;19.5;2410431;128.72;21243.63;19856.09;20827.96
07/10/2023;2023;10;7;6;Hivernage;0;28.9;87.0;17.5;20074.72;16305.06;9964.41;3981.9;1595.53;1075;80.5;19.5;2410431;128.72;22657.76;17749.77;20529.26
08/10/2023;2023;10;8;7;Hivernage;0;26.7;83.9;16.4;19192.1;15588.18;9526.31;3806.83;1525.38;1075;80.5;19.5;2410431;128.72;20074.72;19379.62;20726.2
09/10/2023;2023;10;9;1;Hivernage;0;28.2;78.9;13.6;20236.7;16436.62;10044.81;4014.02;1608.41;1075;80.5;19.5;2410431;128.72;19192.1;19320.77;18347.07
10/10/2023;2023;10;10;2;Hivernage;0;24.4;81.7;13.1;21202.05;17220.7;10523.98;4205.51;1685.13;1075;80.5;19.5;2410431;128.72;20236.7;19336.49;19680.37
11/10/2023;2023;10;11;3;Hivernage;0;25.9;82.3;9.5;21361.94;17350.57;10603.34;4237.22;1697.84;1075;80.5;19.5;2410431;128.72;21202.05;19338.67;20311.72
12/10/2023;2023;10;12;4;Hivernage;0;24.8;83.1;13.0;21300.05;17300.3;10572.62;4224.94;1692.92;1075;80.5;19.5;2410431;128.72;21361.94;21243.63;19161.24
13/10/2023;2023;10;13;5;Hivernage;0;22.2;85.1;11.6;19033.04;15459.0;9447.36;3775.28;1512.74;1075;80.5;19.5;2410431;128.72;21300.05;22657.76;21731.11
14/10/2023;2023;10;14;6;Hivernage;0;24.8;81.1;9.6;18246.15;14819.86;9056.77;3619.19;1450.2;1075;80.5;19.5;2410431;128.72;19033.04;20074.72;19844.42
15/10/2023;2023;10;15;7;Hivernage;0;27.8;88.4;11.7;20051.71;16286.38;9952.99;3977.33;1593.71;1075;80.5;19.5;2410431;128.72;18246.15;19192.1;20293.15
16/10/2023;2023;10;16;1;Hivernage;0;25.6;82.0;15.3;21061.7;17106.71;10454.32;4177.67;1673.98;1075;80.5;19.5;2410431;128.72;20051.71;20236.7;17611.99
17/10/2023;2023;10;17;2;Hivernage;0;24.5;82.4;16.9;20602.76;16733.95;10226.51;4086.63;1637.5;1075;80.5;19.5;2410431;128.72;21061.7;21202.05;19186.42
18/10/2023;2023;10;18;3;Hivernage;0;27.4;85.9;16.8;21190.26;17211.13;10518.13;4203.17;1684.2;1075;80.5;19.5;2410431;128.72;20602.76;21361.94;20210.38
19/10/2023;2023;10;19;4;Hivernage;0;26.8;77.7;15.4;22111.22;17959.14;10975.26;4385.84;1757.39;1075;80.5;19.5;2410431;128.72;21190.26;21300.05;22335.94
20/10/2023;2023;10;20;5;Hivernage;0;25.1;79.6;14.9;20658.34;16779.09;10254.1;4097.66;1641.92;1075;80.5;19.5;2410431;128.72;22111.22;19033.04;20273.8
21/10/2023;2023;10;21;6;Hivernage;0;26.4;83.6;16.1;20450.64;16610.4;10151.01;4056.46;1625.41;1075;80.5;19.5;2410431;128.72;20658.34;18246.15;20349.61
22/10/2023;2023;10;22;7;Hivernage;0;26.4;86.7;14.8;18357.72;14910.48;9112.15;3641.32;1459.07;1075;80.5;19.5;2410431;128.72;20450.64;20051.71;20147.05
23/10/2023;2023;10;23;1;Hivernage;0;29.6;80.9;12.7;21053.3;17099.89;10450.14;4176.0;1673.31;1075;80.5;19.5;2410431;128.72;18357.72;21061.7;16158.36
24/10/2023;2023;10;24;2;Hivernage;0;23.8;78.1;11.2;19721.95;16018.53;9789.31;3911.92;1567.5;1075;80.5;19.5;2410431;128.72;21053.3;20602.76;19242.89
25/10/2023;2023;10;25;3;Hivernage;0;26.0;86.5;17.0;19940.04;16195.68;9897.56;3955.18;1584.83;1075;80.5;19.5;2410431;128.72;19721.95;21190.26;21321.79
26/10/2023;2023;10;26;4;Hivernage;0;27.0;87.2;15.7;20444.63;16605.51;10148.02;4055.27;1624.93;1075;80.5;19.5;2410431;128.72;19940.04;22111.22;20139.87
27/10/2023;2023;10;27;5;Hivernage;0;23.8;86.5;15.1;20156.23;16371.27;10004.87;3998.06;1602.01;1075;80.5;19.5;2410431;128.72;20444.63;20658.34;19573.61
28/10/2023;2023;10;28;6;Hivernage;0;23.6;77.5;12.1;18799.5;15269.31;9331.43;3728.95;1494.18;1075;80.5;19.5;2410431;128.72;20156.23;20450.64;19922.95
29/10/2023;2023;10;29;7;Hivernage;0;26.9;75.2;11.5;19943.66;16198.61;9899.36;3955.9;1585.12;1075;80.5;19.5;2410431;128.72;18799.5;18357.72;19856.09
30/10/2023;2023;10;30;1;Hivernage;0;27.1;85.1;15.2;20441.65;16603.09;10146.54;4054.68;1624.7;1075;80.5;19.5;2410431;128.72;19943.66;21053.3;17749.77
31/10/2023;2023;10;31;2;Hivernage;0;26.5;79.3;10.1;20003.34;16247.09;9928.98;3967.74;1589.86;1075;80.5;19.5;2410431;128.72;20441.65;19721.95;19379.62
01/11/2023;2023;11;1;3;Saison_fraiche;1;24.7;65.2;15.5;17293.53;16524.86;10098.73;4035.57;1617.04;1039;80.5;19.5;2410431;128.72;20003.34;19940.04;19320.77
02/11/2023;2023;11;2;4;Saison_fraiche;0;25.4;71.5;17.5;20211.9;16416.49;10032.5;4009.11;1606.44;1039;80.5;19.5;2410431;128.72;17293.53;20444.63;19336.49
03/11/2023;2023;11;3;5;Saison_fraiche;0;24.7;74.6;12.9;20648.48;16771.08;10249.2;4095.7;1641.14;1039;80.5;19.5;2410431;128.72;20211.9;20156.23;19338.67
04/11/2023;2023;11;4;6;Saison_fraiche;0;25.5;76.1;15.5;18103.91;14704.34;8986.17;3590.98;1438.89;1039;80.5;19.5;2410431;128.72;20648.48;18799.5;21243.63
05/11/2023;2023;11;5;7;Saison_fraiche;0;23.9;72.3;18.9;18667.83;15162.36;9266.08;3702.83;1483.72;1039;80.5;19.5;2410431;128.72;18103.91;19943.66;22657.76
06/11/2023;2023;11;6;1;Saison_fraiche;0;26.2;66.4;18.7;21241.85;17253.03;10543.73;4213.4;1688.3;1039;80.5;19.5;2410431;128.72;18667.83;20441.65;20074.72
07/11/2023;2023;11;7;2;Saison_fraiche;0;24.8;78.5;18.0;21932.42;17813.92;10886.51;4350.38;1743.18;1039;80.5;19.5;2410431;128.72;21241.85;20003.34;19192.1
08/11/2023;2023;11;8;3;Saison_fraiche;0;24.5;78.2;16.0;20324.06;16507.59;10088.18;4031.35;1615.35;1039;80.5;19.5;2410431;128.72;21932.42;17293.53;20236.7
09/11/2023;2023;11;9;4;Saison_fraiche;0;23.3;80.8;19.1;19190.96;15587.26;9525.74;3806.6;1525.29;1039;80.5;19.5;2410431;128.72;20324.06;20211.9;21202.05
10/11/2023;2023;11;10;5;Saison_fraiche;0;25.0;66.0;11.8;20659.06;16779.68;10254.46;4097.8;1641.98;1039;80.5;19.5;2410431;128.72;19190.96;20648.48;21361.94
11/11/2023;2023;11;11;6;Saison_fraiche;1;25.3;77.4;16.2;15613.95;14919.94;9117.93;3643.63;1459.99;1039;80.5;19.5;2410431;128.72;20659.06;18103.91;21300.05
12/11/2023;2023;11;12;7;Saison_fraiche;0;27.9;70.5;19.0;18717.79;15202.94;9290.88;3712.74;1487.69;1039;80.5;19.5;2410431;128.72;15613.95;18667.83;19033.04
13/11/2023;2023;11;13;1;Saison_fraiche;0;27.9;73.0;18.7;22104.85;17953.97;10972.1;4384.58;1756.89;1039;80.5;19.5;2410431;128.72;18717.79;21241.85;18246.15
14/11/2023;2023;11;14;2;Saison_fraiche;0;22.5;70.6;19.4;20560.98;16700.01;10205.77;4078.35;1634.18;1039;80.5;19.5;2410431;128.72;22104.85;21932.42;20051.71
15/11/2023;2023;11;15;3;Saison_fraiche;0;25.1;68.6;14.9;22010.85;17877.63;10925.44;4365.94;1749.42;1039;80.5;19.5;2410431;128.72;20560.98;20324.06;21061.7
16/11/2023;2023;11;16;4;Saison_fraiche;0;23.3;74.7;17.7;21073.89;17116.61;10460.37;4180.09;1674.95;1039;80.5;19.5;2410431;128.72;22010.85;19190.96;20602.76
17/11/2023;2023;11;17;5;Saison_fraiche;0;24.8;75.3;17.1;20333.9;16515.58;10093.06;4033.31;1616.13;1039;80.5;19.5;2410431;128.72;21073.89;20659.06;21190.26
18/11/2023;2023;11;18;6;Saison_fraiche;0;18.9;71.5;13.7;17181.27;13954.95;8528.2;3407.97;1365.56;1039;80.5;19.5;2410431;128.72;20333.9;15613.95;22111.22
19/11/2023;2023;11;19;7;Saison_fraiche;0;24.8;72.0;19.1;19986.0;16233.01;9920.38;3964.3;1588.48;1039;80.5;19.5;2410431;128.72;17181.27;18717.79;20658.34
20/11/2023;2023;11;20;1;Saison_fraiche;0;23.1;72.2;15.1;19720.9;16017.68;9788.78;3911.71;1567.41;1039;80.5;19.5;2410431;128.72;19986.0;22104.85;20450.64
21/11/2023;2023;11;21;2;Saison_fraiche;0;24.4;69.2;17.2;19263.94;15646.54;9561.97;3821.08;1531.09;1039;80.5;19.5;2410431;128.72;19720.9;20560.98;18357.72
22/11/2023;2023;11;22;3;Saison_fraiche;0;25.3;69.0;14.7;21183.72;17205.81;10514.88;4201.87;1683.68;1039;80.5;19.5;2410431;128.72;19263.94;22010.85;21053.3
23/11/2023;2023;11;23;4;Saison_fraiche;0;24.5;77.1;16.9;20179.79;16390.4;10016.56;4002.74;1603.88;1039;80.5;19.5;2410431;128.72;21183.72;21073.89;19721.95
24/11/2023;2023;11;24;5;Saison_fraiche;0;23.0;72.0;14.5;19586.24;15908.31;9721.95;3885.01;1556.71;1039;80.5;19.5;2410431;128.72;20179.79;20333.9;19940.04
25/11/2023;2023;11;25;6;Saison_fraiche;0;23.6;65.3;15.4;17977.27;14601.48;8923.31;3565.86;1428.83;1039;80.5;19.5;2410431;128.72;19586.24;17181.27;20444.63
26/11/2023;2023;11;26;7;Saison_fraiche;0;23.5;71.8;17.0;18264.2;14834.53;9065.73;3622.77;1451.63;1039;80.5;19.5;2410431;128.72;17977.27;19986.0;20156.23
27/11/2023;2023;11;27;1;Saison_fraiche;0;25.7;69.8;13.9;19583.27;15905.9;9720.47;3884.42;1556.47;1039;80.5;19.5;2410431;128.72;18264.2;19720.9;18799.5
28/11/2023;2023;11;28;2;Saison_fraiche;0;23.0;71.2;13.4;19140.6;15546.35;9500.75;3796.61;1521.29;1039;80.5;19.5;2410431;128.72;19583.27;19263.94;19943.66
29/11/2023;2023;11;29;3;Saison_fraiche;0;23.1;73.9;14.9;20250.17;16447.57;10051.5;4016.7;1609.48;1039;80.5;19.5;2410431;128.72;19140.6;21183.72;20441.65
30/11/2023;2023;11;30;4;Saison_fraiche;0;23.2;68.4;14.3;19785.03;16069.77;9820.62;3924.44;1572.51;1039;80.5;19.5;2410431;128.72;20250.17;20179.79;20003.34
01/12/2023;2023;12;1;5;Saison_fraiche;0;23.1;58.1;17.6;16269.43;13214.34;8075.59;3227.1;1293.09;896;80.5;19.5;2410431;128.72;19785.03;19586.24;17293.53
02/12/2023;2023;12;2;6;Saison_fraiche;0;22.4;80.5;15.0;15232.39;12372.03;7560.84;3021.4;1210.67;896;80.5;19.5;2410431;128.72;16269.43;17977.27;20211.9
03/12/2023;2023;12;3;7;Saison_fraiche;0;21.8;58.1;15.3;14833.54;12048.08;7362.86;2942.29;1178.97;896;80.5;19.5;2410431;128.72;15232.39;18264.2;20648.48
04/12/2023;2023;12;4;1;Saison_fraiche;0;23.8;64.3;15.7;16607.36;13488.81;8243.33;3294.13;1319.95;896;80.5;19.5;2410431;128.72;14833.54;19583.27;18103.91
05/12/2023;2023;12;5;2;Saison_fraiche;0;25.5;65.4;18.6;18373.4;14923.22;9119.93;3644.43;1460.31;896;80.5;19.5;2410431;128.72;16607.36;19140.6;18667.83
06/12/2023;2023;12;6;3;Saison_fraiche;0;23.0;68.8;13.1;16741.01;13597.37;8309.67;3320.64;1330.57;896;80.5;19.5;2410431;128.72;18373.4;20250.17;21241.85
07/12/2023;2023;12;7;4;Saison_fraiche;0;21.4;71.2;14.2;16042.17;13029.76;7962.79;3182.03;1275.03;896;80.5;19.5;2410431;128.72;16741.01;19785.03;21932.42
08/12/2023;2023;12;8;5;Saison_fraiche;0;21.9;75.5;16.9;17009.08;13815.1;8442.73;3373.82;1351.88;896;80.5;19.5;2410431;128.72;16042.17;16269.43;20324.06
09/12/2023;2023;12;9;6;Saison_fraiche;0;23.9;65.2;15.2;14326.11;11635.94;7111.0;2841.64;1138.64;896;80.5;19.5;2410431;128.72;17009.08;15232.39;19190.96
10/12/2023;2023;12;10;7;Saison_fraiche;0;25.1;65.6;16.4;15502.88;12591.73;7695.1;3075.05;1232.17;896;80.5;19.5;2410431;128.72;14326.11;14833.54;20659.06
